Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2901,28,Female,HR,Consulting,23,Hybrid,22,9,3,High,Burnout,No,Decrease,2,Unsatisfied,5,None,Good,Asia
EMP2902,33,Male,Data Scientist,Retail,17,Remote,35,7,3,Medium,Depression,Yes,Increase,2,Unsatisfied,1,Daily,Good,North America
EMP2903,35,Female,Sales,IT,35,Hybrid,52,12,1,Medium,Depression,Yes,No Change,2,Neutral,2,Weekly,Good,Asia
EMP2904,45,Female,Software Engineer,Finance,26,Onsite,45,15,2,High,None,Yes,Decrease,3,Satisfied,5,None,Good,Europe
EMP2905,62,Male,Data Scientist,Education,6,Hybrid,30,3,3,Low,Burnout,No,Decrease,2,Satisfied,3,Weekly,Poor,South America
EMP2906,57,Male,HR,Retail,2,Onsite,56,5,4,High,Depression,No,Decrease,5,Unsatisfied,3,Weekly,Poor,North America
EMP2907,62,Male,Data Scientist,Retail,7,Remote,21,2,1,High,Depression,Yes,No Change,5,Unsatisfied,1,None,Poor,Africa
EMP2908,32,Female,Project Manager,Manufacturing,29,Hybrid,56,0,1,High,Anxiety,Yes,Decrease,3,Neutral,1,None,Average,Africa
EMP2909,57,Prefer not to say,Marketing,IT,4,Remote,26,1,4,Medium,Depression,No,Decrease,4,Satisfied,3,Daily,Average,South America
EMP2910,33,Male,Data Scientist,Finance,2,Hybrid,25,9,2,Low,Burnout,Yes,No Change,3,Unsatisfied,5,Daily,Average,Asia
EMP2911,45,Female,Project Manager,IT,6,Remote,27,15,4,Medium,Anxiety,No,No Change,2,Neutral,4,None,Average,Oceania
EMP2912,38,Prefer not to say,Software Engineer,Retail,24,Hybrid,60,11,4,Medium,None,Yes,Increase,1,Neutral,4,None,Good,Oceania
EMP2913,61,Prefer not to say,Project Manager,Manufacturing,28,Hybrid,21,3,5,Low,None,Yes,No Change,5,Satisfied,4,Daily,Good,Oceania
EMP2914,51,Non-binary,Designer,Education,26,Onsite,25,10,1,Medium,Depression,Yes,No Change,1,Satisfied,2,Daily,Poor,North America
EMP2915,51,Prefer not to say,Data Scientist,Retail,30,Hybrid,52,1,3,Low,Burnout,Yes,Increase,5,Neutral,5,None,Good,North America
EMP2916,34,Prefer not to say,Project Manager,Finance,1,Remote,41,8,3,Medium,Anxiety,Yes,No Change,2,Neutral,1,None,Average,Asia
EMP2917,50,Prefer not to say,HR,IT,17,Remote,21,1,1,High,Burnout,No,No Change,1,Neutral,4,Weekly,Poor,South America
EMP2918,54,Prefer not to say,Project Manager,IT,10,Remote,56,2,4,Low,Depression,No,No Change,4,Unsatisfied,5,None,Poor,South America
EMP2919,35,Male,Data Scientist,Healthcare,22,Hybrid,38,6,1,Low,None,Yes,Decrease,1,Unsatisfied,3,Weekly,Poor,South America
EMP2920,30,Male,Designer,Consulting,23,Remote,43,9,1,Low,Anxiety,Yes,No Change,5,Satisfied,5,Weekly,Good,South America
EMP2921,53,Male,Designer,Consulting,7,Hybrid,20,12,1,High,Depression,No,Decrease,4,Unsatisfied,5,None,Poor,South America
EMP2922,66,Female,HR,Retail,7,Remote,52,7,4,Medium,Anxiety,No,Decrease,1,Neutral,3,None,Average,Asia
EMP2923,42,Prefer not to say,Software Engineer,Retail,5,Remote,21,4,2,Medium,Burnout,No,Decrease,5,Unsatisfied,5,Weekly,Good,Africa
EMP2924,53,Female,Sales,Retail,33,Remote,56,15,4,Medium,Depression,No,Increase,3,Satisfied,3,Weekly,Poor,Africa
EMP2925,28,Female,Software Engineer,Consulting,25,Onsite,38,5,3,Medium,Depression,No,Decrease,1,Neutral,4,Weekly,Poor,Oceania
EMP2926,37,Prefer not to say,Data Scientist,Education,22,Remote,39,15,3,High,Depression,Yes,No Change,5,Unsatisfied,1,None,Poor,Oceania
EMP2927,31,Prefer not to say,Marketing,Manufacturing,31,Onsite,47,5,2,Medium,None,Yes,Decrease,4,Neutral,2,None,Average,Oceania
EMP2928,27,Male,Project Manager,Finance,3,Remote,53,8,2,Low,Burnout,No,No Change,1,Unsatisfied,2,Weekly,Average,Africa
EMP2929,60,Non-binary,Data Scientist,Retail,26,Onsite,58,7,3,Medium,Burnout,Yes,No Change,4,Unsatisfied,4,Weekly,Average,Asia
EMP2930,42,Male,Designer,Retail,17,Onsite,55,15,5,Medium,Burnout,No,Decrease,4,Satisfied,3,None,Good,Oceania
EMP2931,31,Female,Designer,Finance,12,Remote,54,13,3,High,None,Yes,No Change,4,Satisfied,3,Weekly,Good,North America
EMP2932,49,Non-binary,Software Engineer,Education,11,Onsite,60,13,2,Medium,Depression,No,Decrease,4,Neutral,5,Weekly,Good,Asia
EMP2933,55,Female,Data Scientist,Retail,32,Hybrid,34,13,2,Medium,None,No,No Change,3,Neutral,1,Weekly,Poor,Oceania
EMP2934,30,Prefer not to say,HR,IT,28,Remote,50,14,4,Low,None,No,No Change,3,Neutral,3,Weekly,Average,Africa
EMP2935,41,Female,HR,IT,27,Onsite,60,15,5,Medium,None,No,Increase,5,Satisfied,1,Daily,Average,North America
EMP2936,46,Male,Project Manager,Healthcare,6,Remote,20,11,1,Medium,Anxiety,No,Decrease,5,Satisfied,3,None,Average,South America
EMP2937,55,Non-binary,Marketing,Consulting,9,Hybrid,60,15,3,Low,None,No,Increase,1,Unsatisfied,1,Daily,Poor,South America
EMP2938,29,Prefer not to say,HR,IT,27,Remote,38,10,3,High,None,No,Decrease,5,Satisfied,1,Weekly,Good,South America
EMP2939,53,Prefer not to say,Data Scientist,Education,29,Onsite,53,5,5,High,None,Yes,Decrease,4,Satisfied,5,None,Poor,Oceania
EMP2940,31,Female,Sales,IT,23,Onsite,58,10,4,Medium,Anxiety,Yes,Increase,3,Satisfied,2,Weekly,Poor,South America
EMP2941,34,Prefer not to say,Project Manager,Manufacturing,3,Onsite,49,13,5,Medium,None,Yes,No Change,5,Neutral,1,Daily,Average,Oceania
EMP2942,46,Male,Data Scientist,Consulting,25,Remote,30,2,5,Low,Burnout,Yes,No Change,5,Satisfied,5,None,Average,Oceania
EMP2943,31,Female,Designer,Healthcare,30,Remote,42,5,4,High,None,No,No Change,1,Unsatisfied,3,Daily,Good,North America
EMP2944,48,Male,Data Scientist,Education,19,Remote,34,5,2,Medium,None,No,Increase,5,Satisfied,3,None,Good,North America
EMP2945,47,Male,Project Manager,IT,12,Remote,41,11,3,Medium,Burnout,Yes,No Change,2,Satisfied,2,Daily,Good,Europe
EMP2946,30,Female,Data Scientist,Retail,19,Remote,22,12,4,Medium,Depression,No,No Change,4,Unsatisfied,2,None,Average,Oceania
EMP2947,30,Male,Sales,Consulting,34,Onsite,24,12,2,Medium,Burnout,No,Decrease,3,Neutral,5,None,Average,Asia
EMP2948,30,Non-binary,Project Manager,Healthcare,15,Hybrid,57,9,2,Low,Anxiety,Yes,Decrease,3,Unsatisfied,3,Weekly,Poor,Africa
EMP2949,41,Prefer not to say,Designer,Finance,4,Remote,29,15,4,Medium,Burnout,No,No Change,1,Unsatisfied,1,None,Average,North America
EMP2950,53,Non-binary,Marketing,Retail,6,Remote,41,11,1,High,Burnout,No,Increase,2,Unsatisfied,2,None,Good,North America
EMP2951,30,Prefer not to say,Designer,Education,35,Remote,27,13,5,High,Burnout,No,Decrease,3,Unsatisfied,2,Daily,Average,South America
EMP2952,45,Female,Software Engineer,Finance,30,Remote,47,7,4,Medium,Burnout,Yes,Increase,2,Unsatisfied,1,Weekly,Average,Europe
EMP2953,27,Female,Marketing,Retail,5,Onsite,41,7,2,High,Burnout,Yes,Decrease,1,Unsatisfied,5,Daily,Good,South America
EMP2954,59,Non-binary,Project Manager,IT,6,Remote,33,11,3,Low,Anxiety,Yes,Increase,1,Neutral,2,None,Poor,North America
EMP2955,39,Female,Marketing,IT,25,Remote,35,6,5,High,Anxiety,Yes,Decrease,5,Unsatisfied,4,None,Average,Oceania
EMP2956,47,Male,Marketing,Consulting,3,Remote,60,11,5,High,Depression,No,Increase,3,Unsatisfied,2,Weekly,Good,Europe
EMP2957,53,Male,HR,IT,27,Onsite,56,6,5,High,None,No,Decrease,1,Unsatisfied,4,None,Average,Africa
EMP2958,48,Prefer not to say,Project Manager,IT,17,Remote,28,13,4,Medium,Depression,No,Increase,5,Unsatisfied,3,Weekly,Average,Africa
EMP2959,29,Non-binary,Data Scientist,Healthcare,16,Onsite,22,14,4,Low,Anxiety,No,No Change,2,Neutral,3,Weekly,Poor,Oceania
EMP2960,56,Non-binary,Designer,Finance,8,Hybrid,24,0,2,Medium,Depression,Yes,Decrease,5,Satisfied,3,Daily,Good,North America
EMP2961,31,Female,HR,Consulting,2,Hybrid,22,14,4,Low,Depression,No,No Change,2,Satisfied,4,Weekly,Poor,Africa
EMP2962,54,Male,Project Manager,Education,29,Remote,37,12,5,Medium,Depression,No,No Change,5,Neutral,2,Weekly,Average,Europe
EMP2963,36,Prefer not to say,Marketing,Education,10,Hybrid,32,4,5,Medium,Burnout,No,No Change,3,Satisfied,2,Weekly,Poor,Africa
EMP2964,55,Prefer not to say,Software Engineer,IT,14,Onsite,51,14,2,High,Anxiety,Yes,No Change,5,Satisfied,3,Weekly,Good,Africa
EMP2965,55,Male,Software Engineer,Manufacturing,20,Remote,60,14,5,High,Anxiety,No,No Change,4,Neutral,2,Weekly,Good,South America
EMP2966,42,Prefer not to say,Software Engineer,Education,15,Onsite,27,4,1,High,Depression,No,Decrease,4,Satisfied,1,Weekly,Good,Africa
EMP2967,35,Prefer not to say,Software Engineer,Retail,18,Hybrid,44,3,2,Medium,Anxiety,No,Decrease,1,Unsatisfied,4,None,Good,South America
EMP2968,32,Male,Designer,Healthcare,22,Hybrid,48,3,3,Medium,None,Yes,Decrease,3,Unsatisfied,5,Daily,Poor,South America
EMP2969,56,Male,Project Manager,IT,35,Remote,58,14,2,Medium,Depression,No,No Change,5,Neutral,2,None,Poor,North America
EMP2970,36,Non-binary,Data Scientist,Finance,5,Hybrid,27,4,1,High,Depression,No,Decrease,1,Neutral,1,None,Poor,Africa
EMP2971,53,Non-binary,Project Manager,Retail,3,Remote,22,0,1,Medium,Burnout,No,No Change,3,Unsatisfied,3,Daily,Average,North America
EMP2972,48,Male,Project Manager,Healthcare,28,Onsite,50,13,1,Medium,Depression,Yes,No Change,1,Satisfied,3,Daily,Good,South America
EMP2973,40,Male,HR,Manufacturing,1,Onsite,39,2,4,High,Anxiety,Yes,Increase,5,Neutral,1,None,Poor,Africa
EMP2974,47,Prefer not to say,Project Manager,Finance,29,Remote,20,12,3,Medium,None,Yes,Increase,4,Neutral,4,Daily,Good,Asia
EMP2975,51,Male,Software Engineer,IT,22,Remote,36,1,1,Low,Anxiety,Yes,Decrease,3,Unsatisfied,4,Weekly,Poor,Africa
EMP2976,27,Male,Sales,IT,22,Hybrid,60,15,1,High,Depression,Yes,Decrease,2,Unsatisfied,2,None,Average,Oceania
EMP2977,55,Non-binary,Marketing,Healthcare,25,Onsite,55,11,4,High,Burnout,No,Increase,5,Satisfied,2,Weekly,Average,Europe
EMP2978,49,Non-binary,Marketing,Education,2,Onsite,41,12,2,Medium,None,Yes,Decrease,5,Unsatisfied,3,Daily,Average,North America
EMP2979,27,Male,Data Scientist,Manufacturing,21,Onsite,38,10,5,Medium,None,No,No Change,1,Satisfied,5,None,Average,Oceania
EMP2980,58,Female,Data Scientist,Consulting,23,Onsite,56,4,3,Low,Burnout,Yes,No Change,1,Unsatisfied,4,Weekly,Poor,Oceania
EMP2981,35,Female,Software Engineer,Consulting,35,Hybrid,54,8,1,Low,Burnout,No,No Change,3,Unsatisfied,5,Weekly,Poor,Asia
EMP2982,29,Female,Software Engineer,Manufacturing,29,Hybrid,23,2,1,High,Anxiety,Yes,Increase,2,Neutral,1,Weekly,Average,Oceania
EMP2983,57,Male,Software Engineer,Education,5,Remote,46,11,1,High,Depression,No,Increase,2,Satisfied,5,Weekly,Poor,South America
EMP2984,57,Female,Project Manager,Healthcare,13,Hybrid,46,15,1,High,Depression,Yes,Decrease,3,Neutral,3,Weekly,Average,South America
EMP2985,35,Male,Designer,Education,16,Remote,59,8,1,Medium,Anxiety,Yes,No Change,5,Satisfied,3,None,Good,South America
EMP2986,43,Prefer not to say,HR,IT,35,Hybrid,42,4,5,Medium,Anxiety,Yes,No Change,4,Satisfied,1,Daily,Poor,Africa
EMP2987,28,Female,Data Scientist,Education,18,Remote,55,0,5,High,Burnout,Yes,Increase,2,Unsatisfied,4,Weekly,Good,Africa
EMP2988,55,Non-binary,Sales,Healthcare,6,Onsite,37,13,5,High,Anxiety,No,No Change,2,Neutral,4,Daily,Good,Africa
EMP2989,28,Prefer not to say,HR,Consulting,24,Onsite,31,15,2,Medium,Anxiety,No,Increase,3,Satisfied,2,None,Average,South America
EMP2990,54,Non-binary,Project Manager,Healthcare,18,Onsite,38,1,1,Medium,None,No,Decrease,1,Satisfied,3,Daily,Good,Africa
EMP2991,44,Prefer not to say,Marketing,Healthcare,13,Onsite,46,3,3,Low,None,No,Decrease,1,Satisfied,5,Daily,Good,Asia
EMP2992,54,Prefer not to say,Sales,Finance,31,Onsite,46,7,2,Medium,Anxiety,No,Increase,1,Satisfied,1,Daily,Average,South America
EMP2993,30,Female,Software Engineer,IT,29,Remote,43,13,3,High,Anxiety,Yes,No Change,2,Satisfied,3,None,Good,Asia
EMP2994,28,Non-binary,Sales,Finance,31,Remote,38,15,4,High,None,Yes,Decrease,1,Satisfied,2,Daily,Good,South America
EMP2995,55,Female,Data Scientist,Finance,1,Onsite,47,12,2,Low,Depression,No,No Change,1,Neutral,2,None,Poor,Oceania
EMP2996,46,Male,Marketing,Education,22,Hybrid,27,4,5,High,Depression,No,Decrease,5,Satisfied,2,None,Good,South America
EMP2997,56,Non-binary,Data Scientist,Manufacturing,15,Hybrid,49,1,1,Medium,Depression,No,Increase,5,Neutral,1,Daily,Good,Africa
EMP2998,28,Male,Designer,Finance,10,Remote,33,11,4,High,None,Yes,No Change,4,Neutral,3,Daily,Good,North America
EMP2999,35,Male,Designer,Consulting,25,Onsite,42,12,4,High,Burnout,No,No Change,5,Satisfied,1,Weekly,Good,Oceania
EMP3000,50,Prefer not to say,Data Scientist,Retail,20,Hybrid,59,10,2,Medium,Anxiety,Yes,No Change,4,Satisfied,5,Daily,Poor,Europe
EMP3001,51,Male,Designer,Finance,26,Hybrid,28,15,1,High,None,Yes,No Change,5,Neutral,3,Daily,Good,North America
EMP3002,39,Non-binary,HR,Healthcare,11,Hybrid,49,8,2,Medium,Depression,No,Increase,3,Neutral,5,None,Poor,Europe
EMP3003,47,Non-binary,Designer,Finance,18,Onsite,28,3,5,Low,Burnout,No,Increase,1,Neutral,2,Daily,Average,Oceania
EMP3004,48,Non-binary,HR,Manufacturing,15,Onsite,56,13,2,Low,Anxiety,Yes,Increase,2,Neutral,4,None,Poor,Africa
EMP3005,30,Male,Data Scientist,Retail,25,Onsite,35,10,2,Medium,None,No,Decrease,1,Satisfied,2,Daily,Good,North America
EMP3006,41,Female,Designer,Consulting,18,Onsite,42,6,1,Low,Depression,No,Increase,4,Neutral,4,Daily,Good,South America
EMP3007,30,Prefer not to say,HR,Education,12,Hybrid,34,8,2,Medium,None,Yes,Decrease,5,Neutral,5,Daily,Average,Europe
EMP3008,37,Male,Sales,Finance,33,Hybrid,22,9,5,High,Depression,No,No Change,5,Satisfied,5,Daily,Average,Oceania
EMP3009,65,Prefer not to say,HR,Manufacturing,16,Onsite,38,11,4,Medium,Burnout,Yes,Decrease,1,Satisfied,2,Daily,Average,South America
EMP3010,39,Female,Designer,Manufacturing,31,Remote,47,10,1,Medium,Burnout,Yes,Decrease,5,Satisfied,3,None,Average,South America
EMP3011,28,Female,Data Scientist,Finance,31,Remote,42,9,5,High,Burnout,Yes,No Change,3,Unsatisfied,5,Daily,Average,Europe
EMP3012,49,Male,HR,Healthcare,28,Remote,39,15,4,Low,None,No,Increase,4,Unsatisfied,2,None,Good,Asia
EMP3013,48,Non-binary,HR,Healthcare,13,Hybrid,41,3,1,High,Anxiety,No,Increase,4,Neutral,2,None,Average,Europe
EMP3014,39,Male,Sales,Manufacturing,17,Remote,29,6,1,Low,None,No,No Change,3,Unsatisfied,1,Daily,Poor,Europe
EMP3015,63,Female,Marketing,Healthcare,9,Onsite,51,4,3,Medium,Burnout,Yes,Increase,5,Satisfied,5,None,Good,South America
EMP3016,28,Female,Data Scientist,Retail,21,Onsite,53,14,4,Medium,Burnout,No,Increase,4,Unsatisfied,5,Daily,Poor,Africa
EMP3017,65,Non-binary,Marketing,Education,5,Hybrid,27,12,1,Low,Depression,No,Increase,5,Neutral,2,None,Good,Oceania
EMP3018,37,Female,HR,Education,4,Onsite,46,4,2,Low,Anxiety,No,Increase,5,Neutral,5,None,Average,North America
EMP3019,38,Non-binary,Designer,Finance,28,Onsite,48,15,1,Medium,Anxiety,No,Decrease,3,Neutral,2,None,Good,North America
EMP3020,31,Female,HR,Education,5,Onsite,36,6,2,Low,None,Yes,Decrease,1,Satisfied,5,Weekly,Average,Europe
EMP3021,30,Male,Data Scientist,Consulting,1,Remote,21,10,3,Medium,Depression,No,No Change,1,Satisfied,1,None,Average,Asia
EMP3022,31,Female,Sales,Manufacturing,31,Hybrid,59,2,3,Medium,None,No,Increase,1,Unsatisfied,2,Daily,Poor,Africa
EMP3023,37,Female,Project Manager,Finance,26,Hybrid,25,11,3,Medium,Burnout,No,No Change,2,Unsatisfied,5,Daily,Poor,Europe
EMP3024,34,Non-binary,Designer,Education,28,Hybrid,23,9,5,Medium,Anxiety,Yes,Decrease,2,Unsatisfied,1,Weekly,Poor,Oceania
EMP3025,49,Prefer not to say,Sales,Education,16,Hybrid,59,5,3,Low,Burnout,No,No Change,3,Unsatisfied,4,None,Average,Africa
EMP3026,64,Non-binary,Project Manager,Retail,6,Onsite,49,15,1,Low,Anxiety,No,No Change,2,Unsatisfied,5,Daily,Poor,Asia
EMP3027,61,Prefer not to say,Project Manager,Healthcare,9,Onsite,37,6,4,High,Anxiety,Yes,No Change,2,Neutral,3,Weekly,Poor,Europe
EMP3028,55,Non-binary,Designer,Manufacturing,33,Hybrid,54,2,1,Low,Anxiety,Yes,Increase,5,Neutral,5,Daily,Average,Africa
EMP3029,30,Non-binary,Data Scientist,Finance,5,Remote,27,14,1,High,Burnout,No,Decrease,5,Satisfied,3,Daily,Poor,Oceania
EMP3030,36,Male,Data Scientist,Education,21,Hybrid,51,7,5,High,Burnout,Yes,Decrease,4,Satisfied,1,Weekly,Poor,Oceania
EMP3031,27,Prefer not to say,Marketing,Manufacturing,18,Remote,46,4,4,Low,Burnout,Yes,Decrease,2,Unsatisfied,3,Daily,Good,North America
EMP3032,38,Male,Marketing,Retail,13,Hybrid,31,2,1,Medium,Anxiety,Yes,No Change,5,Satisfied,5,Weekly,Good,Oceania
EMP3033,43,Prefer not to say,Data Scientist,Consulting,20,Remote,22,4,5,Low,Depression,No,No Change,4,Neutral,2,None,Poor,North America
EMP3034,57,Male,Software Engineer,Consulting,2,Onsite,31,0,1,Medium,Anxiety,Yes,No Change,1,Satisfied,3,Daily,Average,North America
EMP3035,47,Male,Marketing,Retail,33,Onsite,49,0,3,Low,Burnout,Yes,Decrease,5,Neutral,2,None,Poor,Africa
EMP3036,41,Female,HR,Manufacturing,35,Remote,52,4,3,Medium,Anxiety,No,Increase,2,Unsatisfied,5,None,Poor,Oceania
EMP3037,29,Prefer not to say,Data Scientist,IT,17,Remote,30,9,3,Low,Depression,No,No Change,3,Satisfied,5,Daily,Poor,Europe
EMP3038,55,Prefer not to say,Designer,IT,32,Hybrid,54,1,3,Medium,Depression,Yes,No Change,5,Neutral,4,Weekly,Average,Asia
EMP3039,50,Male,Designer,Education,4,Onsite,49,1,4,Medium,Anxiety,Yes,No Change,5,Unsatisfied,2,Daily,Average,South America
EMP3040,37,Non-binary,Project Manager,Manufacturing,32,Remote,47,12,2,Medium,Burnout,No,Decrease,4,Neutral,1,Daily,Average,Oceania
EMP3041,42,Female,Marketing,IT,22,Remote,22,5,1,High,Burnout,Yes,Decrease,1,Unsatisfied,4,Daily,Poor,Asia
EMP3042,33,Prefer not to say,Software Engineer,Manufacturing,30,Hybrid,39,2,4,Medium,Depression,Yes,No Change,5,Satisfied,4,Weekly,Poor,Europe
EMP3043,34,Non-binary,Data Scientist,Manufacturing,4,Onsite,35,8,1,Low,Depression,No,No Change,3,Neutral,5,None,Poor,South America
EMP3044,27,Non-binary,Software Engineer,Manufacturing,29,Onsite,24,0,1,High,None,Yes,Increase,5,Neutral,2,Daily,Good,Europe
EMP3045,32,Female,Marketing,Healthcare,19,Onsite,53,14,1,High,None,No,Decrease,5,Unsatisfied,5,Daily,Average,North America
EMP3046,30,Female,Software Engineer,Finance,30,Onsite,48,3,5,Low,None,No,No Change,2,Satisfied,3,Daily,Average,Africa
EMP3047,29,Prefer not to say,Marketing,Retail,12,Onsite,40,9,1,High,None,Yes,No Change,5,Unsatisfied,4,Daily,Good,Asia
EMP3048,36,Male,Sales,IT,20,Onsite,58,14,1,High,Anxiety,Yes,Increase,5,Unsatisfied,3,Weekly,Poor,South America
EMP3049,65,Non-binary,Marketing,Education,18,Hybrid,36,6,1,Low,Anxiety,No,No Change,1,Neutral,2,Weekly,Poor,Africa
EMP3050,29,Female,Marketing,Retail,15,Onsite,28,15,1,Medium,Anxiety,Yes,Decrease,4,Neutral,2,None,Poor,South America
EMP3051,62,Non-binary,Sales,Consulting,10,Hybrid,59,2,1,High,None,No,Decrease,2,Unsatisfied,1,None,Average,Oceania
EMP3052,33,Non-binary,Marketing,Healthcare,24,Remote,34,13,1,High,None,Yes,No Change,1,Neutral,5,None,Good,North America
EMP3053,50,Male,Software Engineer,Retail,15,Onsite,30,1,2,Medium,Depression,Yes,No Change,1,Satisfied,2,Weekly,Good,Oceania
EMP3054,39,Prefer not to say,Designer,Retail,35,Onsite,43,11,1,Medium,Burnout,Yes,No Change,1,Neutral,4,Daily,Average,Europe
EMP3055,44,Female,Marketing,Manufacturing,26,Hybrid,26,3,2,Medium,Burnout,No,Decrease,5,Neutral,5,Weekly,Poor,Europe
EMP3056,58,Non-binary,Data Scientist,Retail,7,Hybrid,21,5,5,Medium,Depression,Yes,No Change,5,Neutral,3,Weekly,Average,Asia
EMP3057,51,Male,Data Scientist,Manufacturing,4,Hybrid,52,4,3,Low,Anxiety,Yes,Decrease,3,Unsatisfied,4,Weekly,Poor,North America
EMP3058,32,Male,Data Scientist,Manufacturing,29,Onsite,52,1,3,High,Burnout,No,Increase,4,Unsatisfied,4,Weekly,Good,Africa
EMP3059,34,Male,Designer,Finance,26,Remote,24,11,2,High,Depression,Yes,Decrease,4,Unsatisfied,2,Weekly,Average,South America
EMP3060,28,Male,HR,Finance,9,Onsite,38,6,4,Low,Anxiety,No,Decrease,2,Unsatisfied,5,Weekly,Good,South America
EMP3061,33,Female,HR,Finance,23,Hybrid,50,14,1,Medium,None,Yes,Decrease,5,Unsatisfied,2,None,Poor,Oceania
EMP3062,35,Prefer not to say,Designer,Manufacturing,24,Hybrid,36,7,2,Medium,None,No,No Change,4,Neutral,1,Daily,Poor,Africa
EMP3063,59,Male,Data Scientist,Healthcare,15,Hybrid,56,5,2,High,Depression,No,Increase,1,Unsatisfied,2,None,Average,Asia
EMP3064,32,Male,Sales,Education,9,Onsite,42,9,4,Low,Anxiety,No,Decrease,3,Neutral,4,Weekly,Good,Europe
EMP3065,33,Male,Sales,Manufacturing,34,Hybrid,57,11,4,High,Burnout,Yes,Decrease,2,Neutral,3,Weekly,Poor,South America
EMP3066,27,Male,Project Manager,Healthcare,15,Onsite,26,6,4,High,Depression,Yes,Decrease,1,Unsatisfied,1,Daily,Poor,Asia
EMP3067,48,Male,Marketing,Consulting,26,Onsite,46,1,4,Medium,Anxiety,No,No Change,3,Satisfied,3,Daily,Good,Asia
EMP3068,60,Male,Software Engineer,IT,19,Onsite,26,13,5,Medium,Depression,No,No Change,5,Neutral,3,Daily,Poor,Oceania
EMP3069,44,Prefer not to say,Project Manager,IT,28,Remote,32,7,1,High,Burnout,Yes,Increase,1,Unsatisfied,2,None,Good,Oceania
EMP3070,48,Female,Project Manager,Finance,25,Onsite,33,15,4,Low,None,No,Increase,2,Unsatisfied,1,Weekly,Good,South America
EMP3071,51,Female,Data Scientist,Manufacturing,27,Hybrid,46,6,1,Medium,Anxiety,No,Increase,4,Satisfied,4,None,Good,Oceania
EMP3072,44,Prefer not to say,Sales,Education,26,Onsite,31,3,5,High,Burnout,Yes,Decrease,5,Satisfied,2,Weekly,Poor,Europe
EMP3073,42,Prefer not to say,Sales,Retail,7,Hybrid,38,2,2,Medium,Anxiety,Yes,No Change,4,Neutral,3,None,Good,Africa
EMP3074,45,Prefer not to say,Software Engineer,Retail,6,Hybrid,45,6,4,Medium,None,Yes,Increase,5,Unsatisfied,1,None,Poor,Africa
EMP3075,33,Female,HR,Consulting,22,Hybrid,30,4,2,High,Anxiety,Yes,Increase,2,Unsatisfied,4,Weekly,Poor,Asia
EMP3076,33,Male,Software Engineer,Consulting,32,Hybrid,35,10,4,Medium,Anxiety,Yes,Increase,5,Unsatisfied,2,None,Good,Europe
EMP3077,40,Prefer not to say,HR,Education,22,Remote,28,7,5,Low,Burnout,Yes,No Change,2,Satisfied,4,Weekly,Average,Europe
EMP3078,30,Non-binary,HR,Healthcare,19,Hybrid,45,1,4,High,Burnout,No,No Change,4,Satisfied,2,Daily,Average,Oceania
EMP3079,55,Female,Designer,Education,12,Remote,36,10,1,Medium,Burnout,Yes,No Change,4,Neutral,3,Daily,Average,North America
EMP3080,43,Female,Data Scientist,Manufacturing,12,Remote,34,12,4,Low,Burnout,Yes,Increase,5,Neutral,3,Daily,Good,Asia
EMP3081,45,Female,Software Engineer,Healthcare,16,Remote,20,11,4,High,Depression,No,Decrease,1,Neutral,5,Weekly,Good,Europe
EMP3082,51,Male,Data Scientist,Consulting,25,Remote,37,3,4,Low,Burnout,No,Decrease,2,Neutral,5,Weekly,Good,Asia
