Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2252,36,Non-binary,HR,Finance,1,Hybrid,22,1,4,Low,Depression,No,Increase,4,Satisfied,1,None,Good,Europe
EMP2253,43,Male,Designer,Education,13,Remote,42,13,1,High,Depression,Yes,Increase,1,Unsatisfied,5,Weekly,Poor,Oceania
EMP2254,53,Non-binary,Software Engineer,IT,8,Onsite,43,12,5,High,Burnout,Yes,Increase,4,Satisfied,5,Daily,Average,Europe
EMP2255,35,Non-binary,Sales,Manufacturing,24,Remote,52,13,3,Medium,Anxiety,Yes,No Change,4,Satisfied,4,None,Poor,Europe
EMP2256,50,Non-binary,Designer,Finance,16,Remote,28,13,5,High,Depression,Yes,Decrease,4,Neutral,4,Weekly,Average,Oceania
EMP2257,39,Female,Software Engineer,Retail,15,Hybrid,22,7,5,Medium,None,Yes,Decrease,5,Neutral,3,Weekly,Average,North America
EMP2258,35,Prefer not to say,Project Manager,Retail,25,Remote,22,3,1,Low,None,No,Increase,5,Neutral,2,Daily,Poor,Africa
EMP2259,54,Male,HR,Consulting,9,Remote,45,4,1,Low,Depression,No,No Change,5,Satisfied,2,Weekly,Average,South America
EMP2260,29,Male,Software Engineer,Consulting,23,Remote,22,11,2,Medium,Anxiety,Yes,Increase,4,Neutral,4,Weekly,Poor,Europe
EMP2261,60,Male,Designer,Consulting,25,Onsite,44,14,2,Low,Depression,No,Decrease,5,Satisfied,5,Daily,Good,South America
EMP2262,24,Non-binary,Designer,IT,3,Onsite,20,0,4,High,Burnout,No,Decrease,4,Satisfied,1,Weekly,Good,North America
EMP2263,51,Prefer not to say,Software Engineer,Consulting,13,Onsite,45,14,1,Medium,Burnout,No,Decrease,5,Satisfied,5,Weekly,Average,Oceania
EMP2264,56,Non-binary,Software Engineer,Healthcare,34,Onsite,51,4,4,Medium,None,Yes,Increase,4,Satisfied,1,None,Poor,Africa
EMP2265,51,Female,Project Manager,Manufacturing,26,Hybrid,48,1,5,High,Anxiety,Yes,Increase,5,Satisfied,5,Weekly,Average,North America
EMP2266,42,Female,Project Manager,Consulting,1,Onsite,42,10,2,High,Depression,No,No Change,3,Unsatisfied,4,Weekly,Average,Oceania
EMP2267,51,Male,Marketing,Retail,33,Onsite,41,8,2,Medium,Depression,Yes,Increase,5,Satisfied,2,Daily,Poor,South America
EMP2268,27,Female,Designer,Retail,10,Onsite,23,9,2,Low,None,No,No Change,5,Unsatisfied,2,Weekly,Average,Europe
EMP2269,24,Non-binary,Sales,Consulting,9,Remote,44,15,4,Medium,None,No,No Change,3,Unsatisfied,4,Weekly,Poor,Oceania
EMP2270,23,Female,Marketing,Education,10,Remote,20,11,1,Medium,Anxiety,Yes,Decrease,4,Unsatisfied,4,Daily,Good,Asia
EMP2271,24,Non-binary,Project Manager,Healthcare,17,Onsite,45,13,2,Low,Anxiety,Yes,Increase,2,Unsatisfied,1,Daily,Average,Europe
EMP2272,47,Female,Software Engineer,Healthcare,32,Hybrid,60,2,1,Low,Burnout,No,No Change,2,Unsatisfied,5,None,Average,Africa
EMP2273,35,Non-binary,Sales,Healthcare,23,Hybrid,49,0,1,Low,Anxiety,Yes,No Change,4,Satisfied,1,Daily,Average,North America
EMP2274,33,Non-binary,Designer,Education,30,Hybrid,27,9,3,High,None,Yes,Decrease,4,Unsatisfied,1,Daily,Good,Europe
EMP2275,50,Female,Project Manager,Manufacturing,17,Onsite,25,14,2,High,None,Yes,No Change,5,Unsatisfied,1,Daily,Poor,Africa
EMP2276,37,Prefer not to say,Data Scientist,Healthcare,29,Remote,44,4,4,High,Depression,No,Increase,2,Unsatisfied,1,Daily,Average,South America
EMP2277,43,Male,Sales,Finance,31,Onsite,24,1,4,Low,Depression,No,Decrease,4,Unsatisfied,3,None,Good,Europe
EMP2278,45,Male,Project Manager,Consulting,19,Onsite,24,4,4,High,Anxiety,Yes,Decrease,4,Neutral,2,None,Average,South America
EMP2279,59,Female,Data Scientist,Education,25,Onsite,42,14,2,Low,Burnout,No,No Change,5,Satisfied,1,Weekly,Average,Asia
EMP2280,31,Male,Project Manager,IT,33,Onsite,43,3,4,High,None,Yes,No Change,2,Unsatisfied,1,None,Good,North America
EMP2281,60,Male,Data Scientist,Retail,19,Onsite,42,5,1,Medium,None,Yes,No Change,1,Unsatisfied,5,None,Poor,Asia
EMP2282,35,Female,Project Manager,Retail,31,Hybrid,44,13,5,High,None,Yes,No Change,2,Unsatisfied,2,Weekly,Good,South America
EMP2283,32,Female,Designer,Manufacturing,13,Onsite,43,2,4,Low,None,Yes,No Change,5,Satisfied,3,Weekly,Poor,Oceania
EMP2284,25,Prefer not to say,Project Manager,Education,21,Onsite,25,2,3,Medium,Anxiety,No,No Change,5,Unsatisfied,1,Daily,Average,Europe
EMP2285,30,Female,Designer,Retail,12,Remote,44,3,2,High,Depression,No,Decrease,5,Satisfied,2,Daily,Good,Africa
EMP2286,50,Non-binary,Sales,Retail,10,Onsite,41,7,3,Low,Anxiety,No,Decrease,4,Satisfied,3,Daily,Poor,Europe
EMP2287,39,Prefer not to say,Data Scientist,Retail,27,Remote,42,6,4,Medium,Anxiety,No,Increase,5,Satisfied,3,Weekly,Good,Asia
EMP2288,30,Female,Project Manager,Healthcare,24,Hybrid,26,0,1,Low,Depression,Yes,No Change,4,Satisfied,2,Weekly,Average,Oceania
EMP2289,58,Prefer not to say,Sales,IT,25,Hybrid,20,6,2,High,Anxiety,Yes,No Change,5,Unsatisfied,5,Daily,Poor,South America
EMP2290,41,Female,Data Scientist,IT,8,Hybrid,47,15,4,Low,None,No,Increase,2,Unsatisfied,5,Daily,Average,Africa
EMP2291,42,Non-binary,Marketing,IT,19,Hybrid,25,1,2,Medium,Burnout,No,No Change,4,Unsatisfied,5,Weekly,Poor,Asia
EMP2292,39,Non-binary,Sales,IT,26,Remote,56,5,3,Medium,Burnout,No,No Change,3,Unsatisfied,4,Daily,Good,Oceania
EMP2293,48,Female,Data Scientist,Consulting,12,Remote,44,2,5,High,Burnout,Yes,No Change,5,Satisfied,2,None,Good,Europe
EMP2294,38,Prefer not to say,Designer,Manufacturing,19,Hybrid,43,4,2,High,Burnout,Yes,Increase,4,Satisfied,1,Daily,Average,Asia
EMP2295,31,Prefer not to say,Marketing,Finance,35,Remote,50,12,1,Low,Anxiety,No,Increase,4,Satisfied,1,Daily,Good,Oceania
EMP2296,46,Male,Project Manager,IT,24,Hybrid,48,4,4,High,Depression,No,Increase,5,Satisfied,5,Daily,Poor,North America
EMP2297,59,Male,Software Engineer,Finance,23,Onsite,50,5,2,Low,Depression,Yes,No Change,5,Satisfied,1,Daily,Average,South America
EMP2298,22,Male,Marketing,Finance,2,Hybrid,23,7,4,High,Anxiety,No,No Change,3,Unsatisfied,1,Weekly,Good,Africa
EMP2299,58,Non-binary,HR,Consulting,24,Hybrid,42,7,5,Medium,None,No,Increase,4,Satisfied,1,None,Average,South America
EMP2300,41,Prefer not to say,Data Scientist,Consulting,33,Onsite,27,9,3,High,Burnout,Yes,Increase,4,Unsatisfied,2,Weekly,Good,Europe
EMP2301,49,Prefer not to say,Sales,Healthcare,26,Hybrid,27,12,5,High,Burnout,No,Increase,5,Satisfied,5,Daily,Average,Oceania
EMP2302,34,Prefer not to say,Project Manager,Healthcare,4,Onsite,47,3,2,High,None,No,Decrease,2,Unsatisfied,2,None,Average,Africa
EMP2303,28,Non-binary,Sales,Finance,23,Onsite,51,5,5,High,Depression,No,Increase,1,Unsatisfied,4,Daily,Average,Oceania
EMP2304,49,Male,Designer,Finance,13,Remote,57,2,5,Low,Anxiety,No,Decrease,3,Unsatisfied,1,None,Poor,North America
EMP2305,32,Male,Marketing,Finance,29,Remote,23,12,1,Low,Burnout,Yes,No Change,4,Unsatisfied,3,Daily,Poor,Europe
EMP2306,28,Female,Sales,Retail,16,Remote,60,13,5,High,Anxiety,No,Increase,5,Satisfied,5,None,Good,Europe
EMP2307,29,Male,Data Scientist,IT,33,Remote,47,15,2,High,Burnout,No,Decrease,4,Satisfied,2,Weekly,Poor,Asia
EMP2308,24,Female,Sales,Finance,29,Hybrid,47,8,5,Medium,Anxiety,Yes,Decrease,4,Satisfied,2,None,Average,South America
EMP2309,46,Female,Data Scientist,Education,8,Onsite,24,10,3,Low,Anxiety,No,Decrease,3,Unsatisfied,5,None,Good,Africa
EMP2310,42,Male,Project Manager,IT,7,Remote,57,5,3,Low,Anxiety,No,Decrease,5,Satisfied,5,Daily,Poor,North America
EMP2311,32,Prefer not to say,Data Scientist,Retail,4,Onsite,51,5,4,Medium,Depression,No,No Change,1,Unsatisfied,5,Daily,Average,South America
EMP2312,36,Non-binary,Marketing,Finance,16,Hybrid,22,0,1,Low,Depression,No,Increase,5,Unsatisfied,2,None,Good,South America
EMP2313,25,Prefer not to say,Marketing,Education,23,Hybrid,43,12,3,High,Anxiety,No,No Change,1,Unsatisfied,1,Daily,Average,Oceania
EMP2314,42,Male,Designer,Consulting,25,Onsite,44,2,3,Low,Burnout,Yes,No Change,4,Satisfied,5,Weekly,Average,Europe
EMP2315,53,Female,HR,Healthcare,7,Onsite,43,6,4,Low,None,Yes,No Change,1,Unsatisfied,2,Weekly,Good,Europe
EMP2316,31,Female,HR,IT,12,Hybrid,43,6,3,High,None,No,Increase,4,Satisfied,1,None,Poor,South America
EMP2317,59,Male,Project Manager,Healthcare,31,Hybrid,24,11,1,Low,Anxiety,Yes,Increase,4,Neutral,4,None,Average,Africa
EMP2318,39,Male,Project Manager,Consulting,23,Hybrid,42,14,2,Medium,Anxiety,Yes,No Change,2,Unsatisfied,2,Daily,Poor,Asia
EMP2319,36,Non-binary,Software Engineer,Finance,9,Remote,45,10,5,Medium,Burnout,Yes,No Change,2,Unsatisfied,1,Weekly,Poor,Oceania
EMP2320,39,Male,Designer,Manufacturing,28,Hybrid,30,14,4,High,Anxiety,No,Decrease,4,Satisfied,2,Weekly,Poor,North America
EMP2321,25,Male,Sales,Retail,19,Remote,41,3,1,Low,Depression,Yes,Decrease,5,Satisfied,2,None,Good,North America
EMP2322,42,Male,Software Engineer,Consulting,8,Remote,42,0,1,High,Burnout,Yes,No Change,5,Satisfied,2,Daily,Poor,Europe
EMP2323,57,Female,Software Engineer,Finance,4,Hybrid,30,1,5,High,Depression,No,Increase,5,Neutral,4,None,Poor,North America
EMP2324,28,Prefer not to say,HR,Consulting,26,Remote,51,2,2,Medium,None,No,Increase,2,Unsatisfied,2,None,Good,Oceania
EMP2325,41,Male,Sales,Consulting,9,Hybrid,51,12,1,High,Burnout,Yes,No Change,2,Unsatisfied,1,Weekly,Average,South America
EMP2326,33,Prefer not to say,Software Engineer,Retail,22,Onsite,27,8,3,High,Anxiety,No,Decrease,4,Satisfied,1,Daily,Average,North America
EMP2327,51,Prefer not to say,Project Manager,IT,7,Onsite,47,15,3,High,Depression,Yes,Decrease,4,Satisfied,2,Daily,Average,Oceania
EMP2328,29,Prefer not to say,Software Engineer,Manufacturing,24,Remote,44,7,5,Low,None,No,No Change,5,Satisfied,2,None,Average,Europe
EMP2329,48,Prefer not to say,Sales,Retail,6,Remote,42,6,1,Medium,None,No,Decrease,3,Unsatisfied,3,None,Poor,Oceania
EMP2330,48,Non-binary,Data Scientist,Retail,14,Remote,24,14,2,Medium,None,Yes,Decrease,4,Satisfied,4,Weekly,Poor,South America
EMP2331,46,Male,Designer,Healthcare,9,Onsite,42,8,4,Low,Depression,No,Decrease,4,Satisfied,1,None,Average,Oceania
EMP2332,23,Male,HR,Finance,9,Remote,42,4,3,Medium,None,No,Decrease,5,Satisfied,2,Daily,Poor,Oceania
EMP2333,48,Non-binary,Marketing,Manufacturing,11,Remote,45,14,1,Low,Anxiety,Yes,No Change,2,Unsatisfied,1,None,Poor,Oceania
EMP2334,57,Female,HR,Retail,6,Remote,43,10,2,High,Anxiety,No,Increase,1,Unsatisfied,1,Daily,Good,Oceania
EMP2335,43,Non-binary,Designer,Manufacturing,26,Remote,56,15,2,High,Depression,Yes,Decrease,5,Satisfied,4,Weekly,Good,Oceania
EMP2336,52,Female,Marketing,Education,35,Hybrid,23,0,2,Low,None,Yes,No Change,5,Unsatisfied,1,Weekly,Average,Oceania
EMP2337,42,Prefer not to say,Data Scientist,Manufacturing,30,Onsite,57,1,5,High,Burnout,No,Decrease,1,Unsatisfied,4,Daily,Poor,Oceania
EMP2338,47,Prefer not to say,Sales,Consulting,14,Remote,60,7,4,Low,Anxiety,Yes,No Change,2,Unsatisfied,4,Daily,Good,South America
EMP2339,28,Female,Software Engineer,Consulting,27,Remote,30,5,2,Low,Burnout,No,Decrease,4,Satisfied,5,None,Poor,North America
EMP2340,34,Prefer not to say,HR,Education,3,Hybrid,51,5,2,Low,None,No,Decrease,5,Satisfied,3,Weekly,Good,South America
EMP2341,32,Male,Data Scientist,Manufacturing,21,Hybrid,28,8,1,Medium,None,Yes,Increase,5,Satisfied,1,None,Poor,North America
EMP2342,55,Male,Project Manager,Finance,29,Hybrid,49,5,1,Medium,Depression,Yes,Decrease,1,Unsatisfied,4,Weekly,Poor,Asia
EMP2343,25,Prefer not to say,Software Engineer,IT,15,Onsite,44,1,4,High,Anxiety,No,No Change,2,Unsatisfied,4,None,Average,Africa
EMP2344,47,Non-binary,Software Engineer,Finance,12,Hybrid,43,9,2,Medium,Burnout,No,Decrease,1,Unsatisfied,5,Daily,Poor,Asia
EMP2345,24,Female,Project Manager,Consulting,3,Hybrid,46,5,2,Medium,Anxiety,Yes,Decrease,2,Unsatisfied,1,Weekly,Average,North America
EMP2346,36,Prefer not to say,Designer,Consulting,10,Hybrid,45,11,3,Medium,Depression,Yes,Increase,5,Satisfied,5,Daily,Average,Oceania
EMP2347,39,Prefer not to say,Project Manager,Education,13,Hybrid,28,3,5,High,Anxiety,Yes,Decrease,5,Satisfied,3,Weekly,Average,Europe
EMP2348,38,Male,Sales,IT,16,Onsite,48,1,4,Low,Burnout,Yes,No Change,5,Satisfied,2,None,Poor,Europe
EMP2349,25,Prefer not to say,Designer,Retail,13,Onsite,29,2,5,Low,Burnout,No,Increase,4,Satisfied,3,None,Average,Europe
EMP2350,23,Non-binary,Marketing,Manufacturing,29,Remote,49,1,3,High,Anxiety,Yes,No Change,3,Unsatisfied,2,Daily,Good,South America
EMP2351,41,Prefer not to say,HR,IT,26,Remote,49,0,5,High,Burnout,No,No Change,5,Satisfied,2,Daily,Average,Asia
EMP2352,53,Prefer not to say,Marketing,Finance,14,Remote,46,0,2,Low,Depression,Yes,Increase,2,Unsatisfied,5,None,Poor,Africa
EMP2353,22,Prefer not to say,Project Manager,Retail,28,Hybrid,28,5,2,Low,Burnout,No,Increase,5,Neutral,5,Weekly,Average,Asia
EMP2354,59,Female,Marketing,Consulting,14,Remote,23,2,2,Low,None,No,No Change,4,Unsatisfied,1,None,Average,Africa
EMP2355,32,Male,HR,Retail,15,Hybrid,27,13,1,Low,Anxiety,No,Decrease,4,Satisfied,5,None,Average,North America
EMP2356,37,Female,Marketing,IT,31,Onsite,23,14,5,Low,None,No,Decrease,4,Satisfied,3,None,Good,Asia
EMP2357,51,Male,HR,Healthcare,27,Hybrid,49,0,4,Low,Burnout,Yes,Decrease,3,Unsatisfied,4,Daily,Good,Asia
EMP2358,56,Prefer not to say,Software Engineer,Education,3,Remote,46,0,5,Low,None,No,Decrease,4,Satisfied,2,None,Average,Asia
EMP2359,42,Prefer not to say,Designer,Retail,29,Remote,48,9,5,High,Anxiety,No,No Change,4,Satisfied,4,Weekly,Poor,Europe
EMP2360,42,Non-binary,Designer,Consulting,12,Remote,22,10,1,Medium,None,Yes,Decrease,4,Neutral,3,Weekly,Average,North America
EMP2361,24,Non-binary,HR,Consulting,31,Remote,24,10,5,Low,None,No,Decrease,4,Unsatisfied,1,None,Good,Asia
EMP2362,34,Male,Sales,Retail,7,Onsite,55,3,4,Low,Anxiety,No,Decrease,5,Satisfied,2,Weekly,Good,Asia
EMP2363,33,Male,Software Engineer,Finance,24,Onsite,42,7,3,Low,None,No,No Change,1,Unsatisfied,5,Weekly,Poor,Europe
EMP2364,51,Male,Project Manager,Retail,21,Hybrid,45,11,5,Low,Depression,Yes,Decrease,1,Unsatisfied,1,None,Poor,Europe
EMP2365,32,Female,HR,IT,22,Remote,45,6,4,High,Anxiety,No,No Change,2,Unsatisfied,3,Weekly,Average,Oceania
EMP2366,48,Female,HR,Healthcare,17,Hybrid,45,9,1,Medium,Burnout,No,No Change,1,Unsatisfied,5,Daily,Good,South America
EMP2367,22,Non-binary,Data Scientist,Education,17,Hybrid,43,4,3,High,Burnout,No,Increase,1,Unsatisfied,2,Daily,Poor,Africa
EMP2368,58,Male,HR,Finance,13,Hybrid,54,11,2,Medium,Burnout,Yes,Decrease,2,Unsatisfied,3,Daily,Good,North America
EMP2369,32,Male,Data Scientist,Retail,11,Remote,57,12,3,High,Burnout,No,No Change,1,Unsatisfied,1,Daily,Average,Asia
EMP2370,43,Prefer not to say,HR,IT,7,Remote,43,14,1,Medium,Depression,No,No Change,2,Unsatisfied,4,Daily,Poor,North America
EMP2371,43,Male,Software Engineer,Consulting,24,Onsite,47,6,4,High,Depression,Yes,Increase,2,Unsatisfied,4,Daily,Poor,North America
EMP2372,56,Prefer not to say,Designer,Finance,27,Hybrid,57,7,5,Medium,Anxiety,Yes,Increase,1,Unsatisfied,2,Daily,Average,Asia
EMP2373,39,Female,Software Engineer,IT,32,Onsite,44,14,2,High,Anxiety,No,Increase,2,Unsatisfied,1,None,Average,Africa
EMP2374,35,Female,Sales,Education,23,Hybrid,49,11,5,High,Depression,Yes,Decrease,1,Unsatisfied,5,None,Good,Africa
EMP2375,40,Female,Sales,Healthcare,2,Hybrid,23,0,1,Medium,Depression,No,Decrease,4,Satisfied,1,Weekly,Poor,Africa
EMP2376,28,Female,Sales,IT,22,Onsite,52,6,5,High,Burnout,Yes,No Change,1,Unsatisfied,5,Weekly,Good,Europe
EMP2377,24,Female,Project Manager,Manufacturing,8,Onsite,23,5,4,Low,Anxiety,Yes,No Change,4,Neutral,2,Daily,Good,South America
EMP2378,53,Male,HR,Retail,33,Hybrid,44,4,3,Low,Depression,Yes,No Change,2,Unsatisfied,3,Daily,Good,Asia
EMP2379,29,Non-binary,Sales,Healthcare,33,Remote,59,12,1,High,Anxiety,Yes,Decrease,5,Satisfied,1,Daily,Good,South America
EMP2380,23,Non-binary,Software Engineer,Education,1,Hybrid,49,7,2,High,Burnout,No,Increase,2,Unsatisfied,1,None,Good,South America
EMP2381,36,Non-binary,HR,Finance,22,Remote,30,14,3,Medium,None,No,Decrease,4,Neutral,4,Daily,Average,North America
EMP2382,36,Male,Sales,Education,2,Remote,49,12,5,High,Burnout,No,Decrease,1,Unsatisfied,2,Daily,Average,South America
EMP2383,57,Prefer not to say,Software Engineer,IT,17,Hybrid,45,6,5,Low,Anxiety,No,Decrease,2,Unsatisfied,3,None,Good,North America
EMP2384,40,Non-binary,Project Manager,Finance,27,Hybrid,23,5,1,Low,Anxiety,No,No Change,5,Satisfied,2,Daily,Poor,North America
EMP2385,58,Prefer not to say,Project Manager,Manufacturing,34,Remote,49,3,4,Medium,Anxiety,No,Decrease,4,Satisfied,1,Weekly,Poor,Oceania
EMP2386,23,Prefer not to say,Sales,IT,21,Remote,28,6,5,High,Anxiety,No,Increase,5,Unsatisfied,5,Daily,Average,Africa
EMP2387,43,Male,Designer,Education,33,Remote,42,14,3,Low,Burnout,No,No Change,4,Satisfied,3,Daily,Good,Africa
EMP2388,59,Prefer not to say,HR,Education,15,Onsite,42,14,2,Medium,None,No,Increase,3,Unsatisfied,4,Daily,Poor,Europe
EMP2389,48,Male,Marketing,IT,13,Onsite,25,3,3,Low,Depression,Yes,Decrease,4,Neutral,1,Daily,Good,Europe
EMP2390,38,Male,Marketing,Retail,11,Hybrid,43,11,4,Medium,None,Yes,Increase,2,Unsatisfied,4,Weekly,Good,Africa
EMP2391,56,Non-binary,Project Manager,Finance,2,Remote,25,7,2,High,None,Yes,No Change,4,Satisfied,1,None,Average,Oceania
EMP2392,29,Female,Project Manager,Finance,12,Remote,43,2,2,Low,None,Yes,Increase,1,Unsatisfied,2,Daily,Good,North America
EMP2393,37,Non-binary,Software Engineer,Retail,10,Remote,30,0,4,Medium,Depression,No,Increase,5,Unsatisfied,1,Weekly,Average,Oceania
EMP2394,32,Prefer not to say,Project Manager,IT,24,Onsite,41,4,3,Low,Anxiety,Yes,No Change,4,Satisfied,1,None,Average,Europe
EMP2395,43,Female,Designer,Finance,30,Remote,27,15,5,High,Burnout,No,Decrease,5,Satisfied,3,None,Poor,Asia
EMP2396,43,Male,Project Manager,Retail,25,Remote,24,10,3,Low,None,No,Decrease,5,Neutral,5,Daily,Poor,Europe
EMP2397,25,Male,HR,IT,21,Remote,52,13,3,Medium,Anxiety,Yes,Decrease,1,Unsatisfied,3,Weekly,Good,Africa
EMP2398,29,Prefer not to say,Project Manager,Consulting,30,Remote,51,0,1,Low,Burnout,No,Decrease,1,Unsatisfied,5,Weekly,Average,Africa
EMP2399,59,Prefer not to say,HR,Retail,27,Hybrid,55,15,3,Medium,Burnout,Yes,Decrease,5,Satisfied,3,None,Poor,Europe
EMP2400,33,Non-binary,Software Engineer,Healthcare,31,Remote,29,8,5,Low,Depression,Yes,No Change,5,Unsatisfied,5,Weekly,Average,Africa
EMP2401,22,Non-binary,HR,Retail,6,Remote,41,14,5,Medium,Depression,Yes,No Change,4,Satisfied,1,Weekly,Average,North America
EMP2402,45,Female,Marketing,IT,27,Remote,23,11,4,Low,Depression,Yes,Increase,4,Satisfied,3,Daily,Good,Oceania
EMP2403,24,Male,Sales,Education,24,Onsite,48,2,2,Low,Burnout,No,Increase,1,Unsatisfied,2,None,Average,Europe
EMP2404,28,Male,Sales,Healthcare,11,Onsite,45,7,3,Medium,Anxiety,No,No Change,4,Satisfied,1,None,Good,Asia
EMP2405,29,Prefer not to say,Software Engineer,Education,14,Hybrid,29,8,1,Medium,None,Yes,No Change,5,Satisfied,1,Daily,Poor,Europe
EMP2406,56,Non-binary,Software Engineer,Retail,22,Onsite,42,6,2,Low,None,No,No Change,2,Unsatisfied,5,Daily,Good,North America
EMP2407,59,Female,Data Scientist,Finance,24,Remote,41,3,3,Medium,Anxiety,Yes,Increase,5,Satisfied,5,Daily,Good,South America
EMP2408,24,Non-binary,Data Scientist,Education,5,Remote,47,2,3,High,Burnout,Yes,Decrease,3,Unsatisfied,5,None,Poor,Oceania
EMP2409,26,Non-binary,Project Manager,IT,12,Remote,22,6,5,Medium,Anxiety,No,Increase,5,Neutral,4,Weekly,Good,Asia
EMP2410,59,Male,HR,Education,12,Onsite,24,12,1,High,Anxiety,No,Increase,4,Satisfied,4,Daily,Poor,Europe
EMP2411,41,Female,Sales,Healthcare,30,Hybrid,42,3,4,High,None,Yes,No Change,1,Unsatisfied,1,None,Average,Europe
EMP2412,40,Non-binary,HR,Manufacturing,7,Remote,28,0,1,High,Burnout,No,Decrease,4,Unsatisfied,2,Daily,Good,Oceania
EMP2413,48,Male,Sales,Finance,27,Onsite,23,8,3,Medium,None,Yes,Increase,4,Neutral,4,None,Poor,South America
EMP2414,60,Male,Marketing,Manufacturing,26,Remote,48,13,3,Medium,Burnout,No,Increase,5,Satisfied,5,Daily,Good,Oceania
EMP2415,32,Male,Software Engineer,Finance,7,Remote,42,10,5,Medium,None,No,No Change,1,Unsatisfied,2,None,Good,Europe
EMP2416,55,Male,Sales,Healthcare,9,Remote,41,13,2,Medium,Depression,Yes,No Change,4,Satisfied,1,None,Good,North America
EMP2417,52,Prefer not to say,Designer,Education,33,Remote,25,1,1,Medium,Depression,No,Decrease,4,Satisfied,1,None,Poor,Asia
EMP2418,40,Non-binary,Designer,Education,33,Onsite,21,14,3,High,Burnout,Yes,Decrease,5,Satisfied,5,None,Average,South America
EMP2419,56,Non-binary,Software Engineer,Manufacturing,19,Onsite,42,1,2,High,Depression,No,No Change,1,Unsatisfied,4,None,Average,North America
EMP2420,28,Female,HR,Consulting,34,Hybrid,42,12,1,Medium,Depression,No,Decrease,1,Unsatisfied,3,Weekly,Poor,Africa
EMP2421,43,Female,Data Scientist,Manufacturing,16,Remote,56,10,3,Medium,Depression,No,No Change,2,Unsatisfied,4,Weekly,Good,South America
EMP2422,53,Female,Sales,Consulting,9,Hybrid,20,7,3,High,None,Yes,No Change,4,Neutral,3,Daily,Good,South America
EMP2423,45,Prefer not to say,Marketing,Consulting,32,Hybrid,45,4,5,Low,Burnout,No,No Change,3,Unsatisfied,1,None,Good,Europe
EMP2424,39,Female,HR,Finance,26,Hybrid,43,10,5,High,Anxiety,Yes,No Change,2,Unsatisfied,3,Weekly,Good,Europe
EMP2425,57,Female,Software Engineer,Education,29,Remote,44,0,3,High,Anxiety,No,Decrease,4,Satisfied,3,Daily,Average,Asia
EMP2426,24,Non-binary,Sales,Healthcare,13,Onsite,28,7,3,Medium,Depression,Yes,No Change,5,Satisfied,3,None,Good,Africa
EMP2427,27,Male,Software Engineer,Manufacturing,11,Onsite,51,14,3,Medium,None,Yes,No Change,1,Unsatisfied,5,Daily,Poor,South America
EMP2428,40,Female,Designer,Finance,33,Onsite,52,6,2,Low,Burnout,No,Increase,4,Satisfied,1,Daily,Good,Asia
EMP2429,27,Prefer not to say,Designer,Healthcare,13,Remote,48,14,4,High,None,Yes,Increase,1,Unsatisfied,5,Weekly,Poor,Asia
EMP2430,22,Non-binary,Sales,Retail,13,Remote,43,11,3,Medium,Depression,No,Decrease,4,Satisfied,2,Daily,Good,South America
EMP2431,33,Male,Designer,IT,14,Hybrid,54,14,3,High,None,Yes,Increase,4,Satisfied,3,None,Good,Asia
EMP2432,48,Female,Software Engineer,Retail,31,Hybrid,48,9,3,Medium,Burnout,No,Decrease,3,Unsatisfied,1,Daily,Poor,Asia
EMP2433,24,Prefer not to say,Marketing,Retail,17,Remote,44,5,2,Low,Anxiety,No,Increase,2,Unsatisfied,4,Weekly,Poor,Asia
EMP2434,58,Female,Data Scientist,Manufacturing,26,Remote,45,8,5,Low,Anxiety,No,No Change,2,Unsatisfied,5,None,Poor,Oceania
EMP2435,34,Prefer not to say,Designer,IT,30,Hybrid,26,10,5,Low,Anxiety,Yes,Decrease,5,Satisfied,2,None,Good,Asia
